id_store_locator,latitude,longitude,store_name,retek_code,storeId,shop_opens_days,open_timings,closing_time,pincode,search_word,address,phone_number,store_manager_contact,whatsapp_number,store_image,gender,is_omnienable,hyperlocal_enabled,alteration,is_active,id_brand,distance,is_express_delivery_flag,static_msg,state,brand,timeLineMsg
214,18.518616,73.844833,Louis Philippe,11052,11052,,,,411004,"JM Road, Pune,411005","Louis Philippe, Sambhaji Mansion, Ground Floor, 1260-A Jungli Maharaj Road, Pune - 411004",020 25511941,7738353143,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,1,1,3,12.262433984686677,0,,Maharashtra,louis-philippe,
4216,18.520399,73.856697,Louis Philippe,13372,13372,,,,560076,,"G 010A, Royal Meenakshi Mall, Bannerghatta main road.
",080-67080183,9731206486,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,12.543708496355654,0,,Maharashtra,louis-philippe,
257,18.507399,73.807648,"LP Flagship Kothrud, Pune",13059,13059,,,,411029,"Kothrud, Pune,411058","Louis Philippe, NO.14-15 and part of office #4, Survey # 2/1 (part), CTS No.438, Kothrud, Pune -411029",020 25385916,9866981939,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,12.843350574353138,0,,Maharashtra,louis-philippe,
7960,18.565201,73.916901,Louis Philippe,15387,15387,,,,411014,,"LOUIS PHILIPPE  UG 66, SURVEY #207, BEHIND BAKER GAUGE VIMAN NAGAR PHOENIX MARKET CITY PUNE - 411014
",2049300105,9890327248,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,13.24075837276236,0,,Maharashtra,louis-philippe,
4383,18.49951,73.813522,Louis Philippe,13393,13393,,,,411029,411058,"Louis Philippe No.14-15 And Part of Ofiice #4, Survey #2/1 CTC No 438, Kothrud, Pune -411029
",8668986659,8668986659,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,13.737578113037827,0,,Maharashtra,louis-philippe,
202,18.51895,73.877724,"LP Flagship SGS Magnum Mall, Pune",11059,11059,,,,411001,"SGS Mall, Pune,411001","Louis Philippe, SGS Magnum Mall,#4 upper ground floor,#231 Moledina Road,Camp,Pune-411001",020 40065942,9643288178,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,13.75414942468465,0,,Maharashtra,louis-philippe,
217,18.518101,73.878197,"LP Flagship MG Road, Pune",11063,11063,,,,411001,"MG Road, Pune,411001","Louis Philippe, # 318/3, MG Road , Pune-411001",020 41216268,9061456600,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,13.8605002729851,0,,Maharashtra,louis-philippe,
204,18.557404,73.928299,"LP Flagship Phoenix Market city, Pune",13038,13038,,,,411014,"Phoenix Market City, Pune,411014","Louis Philippe, UG 66 Survey # 207 Behind Baker Guage Viman Nagar Phoenix Market city Pune 411014",020 30950203,9873260636,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,14.713014492251524,0,,Maharashtra,louis-philippe,
4519,19.243067,73.129692,Louis Philippe,13391,13391,,,,421301,421301,"SHOP NO .1 GROUND FLOOR,VITHSLESH OPPOSITE - RAMDEV HOTEL  KALYAN WEST-421301 
",2512302121,9594865427/993058363,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,9.687372708500906,0,,Maharashtra,louis-philippe,
255,19.213446,73.091728,"LP Flagship Dombivili, Thane",13053,13053,,,,421201,"Dombivali, Thane,421202  , 400612 ","Louis Philippe, Shop#15,16,&17, Ground Floor, Jagannath's Commerce Plaza, Manpada Rd, Dombivali (E), Thane - 421201",0251 6050003,8422978851,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,13.221224828320134,0,,Maharashtra,louis-philippe,
243,18.995041,72.8246,"LP Flagship Phoenix Market city, Mumbai",13084,13084,,,,400013,"Phoenix Market City, Mumbai,400013","Louis Philippe, Unit # 2,Block # 2,Skyzone Phase 1,Ground Floor, Senapati Bapat Marg, Lower Parel, Mumbai - 400013",022 66172045,9841099883,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,2.289816767396487,0,,Maharashtra,louis-philippe,
216,19.066734,72.83374,"LP Flagship Linking Road, Mumbai",11057,11057,,10:00 AM,10:00 PM,400052,"Linking Road,400050","Louis Philippe, Gazebo House, Plot #33, CTS # 500, Linking Road, Khar (W), Mumbai-52",022 67033649,9727744113,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,1,1,3,6.666957032859273,1,,Maharashtra,louis-philippe,Order in 12h 20m to get same-day delivery
241,19.085974,72.888573,"LP Flagship Kurla, Mumbai",13051,13051,,,,400070,"Phoenix Market City, Mumbai,400070","Louis Philippe, G-3, Ground Floor, Phoenix Market City, LBS Marg, Kurla (west), Mumbai - 400070",022 61801450,8606429899,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,10.019438433286664,0,,Maharashtra,louis-philippe,
244,19.086708,72.888573,"LP - Shoes Shoes, Kurla",13215,13215,,,,400070,"Phoenix Market City, Mumbai,400070","Louis Philippe, # G-12, Ground Floor, Phoenix Market City,LBS Marg, Kurla (west), Mumbai - 400070",022 61801457,9078156443,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,10.090804761985826,0,,Maharashtra,louis-philippe,
2024,19.089602,72.908226,"LP Mainline R City Mall, Mumbai",13323,13323,,,,400086,"R City Mall, Mumbai,400076  , 400042  , 400083","Louis Philippe, G36 B Ground floor, R city mall, LBS Marg Ghatkopar (W) Mumbai 400086",022 67702084,9970970716,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,11.491570420344978,0,,Maharashtra,louis-philippe,
245,19.089878,72.908699,LP Sports R-City Sports,13271,13271,,,,400086,"R City Mall, Mumbai,400076  , 400042  , 400083","Louis Philippe, unit no F-13, First Floor R City, LBS Marg Ghatkopar ( W) Mumbai -400086",022 67556148,9008244404,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,11.546146261768078,0,,Maharashtra,louis-philippe,
8697,19.099472,72.916328,Louis Philippe,17645,17645,,,,400086,,"UNIT NO .F-28, FIRST FLOOR R CITY MALL LBS ROAD GHATKOPAR WEST MUMBAI 400086",9022522382,9022522382,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,12.88056053160646,0,,Maharashtra,louis-philippe,
8702,19.099531,72.916527,Louis Philippe,17644,17644,,,,400086,,"Unit No F-13 First Floor R CITY MALL, LBS Marg Ghatkopar West Mumbai 400086",9699484846,9699484846,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,12.898425206821656,0,,Maharashtra,louis-philippe,
8265,21.1579,79.079605,Louis Philippe,19073,19073,,,,440001,,"Louis Philippe-Block NO.1 & 2 NDTA Complex Opp.liberty cinema Sadar Nagpur-440001
",07122536109,7972378958,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,12.785277759005512,0,,Maharashtra,louis-philippe,
223,21.147011,79.104042,"LP Flagship Empress Mall, Nagpur",13033,13033,,,,440018,"Empress Mall, Nagpur,440010  , 440001","Louis Philippe, Shop # 150 Empress City Mall,Survey # 101 & 2399,Mauza,Walker Road,Nagpur-440018",0712 2731132,9567753061,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,14.837093322524188,0,,Maharashtra,louis-philippe,
6015,18.51989,73.926903,Louis Philippe,13755,13755,,,,411013,,"LOUIS PHILIPPE, UNIT NO-G 11,SEASON MALL,MAGARPATTA CITY, HADAPSAR,PUNE-411013",020 67233295,020 67233295,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,12.465281479504997,0,,Maharashtra,louis-philippe,
203,18.514933,73.926163,"LP Flagship Amanora Park, Pune",13034,13034,,,,411028,"Amanora Mall, Pune,411028","Louis Philippe, WB-GF 7 & 8.Town centre Amanora Park Township,Hadapsar Taluka Haveli,Pune-411028",020 67260250,9871207999,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,12.698941348280172,0,,Maharashtra,louis-philippe,
6305,20.706135,77.009941,LP-Civil-Lines,9000192,9000192,,,,444001,,"Louis Philippe Store, In Front of LAT College Ratan Lal Plot Civil Line, Akola Pin Code- 444001
",0724-2415743,9623776644,9623776644.0,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,11.779591015744836,0,,Maharashtra,louis-philippe,
8462,16.70396,74.250771,Louis Philippe,17294,17294,,,,416003,,"Louis Philippe store,GF-2, Ground Floor, DYP CITY MALL, Kolhapur.",02312525232,8446979233,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,11.878863973793448,0,,Maharashtra,louis-philippe,
4710,16.692301,74.249001,Louis Philippe,13744,13744,,,,416008,416008,"LOUIS PHILIPPE , GROUND & FLOOR FIRST ,S.T.S NO.1843,E WARD ,RAJARAMPURI, 5TH LANE ,KOLHAPUR-416008",9922165822,Sujit Sahoo,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,0.0,0,1,1,1,3,12.244587938903909,0,,Maharashtra,louis-philippe,
337,16.71369,74.232605,"LP Flagship DYP City Mall, Kolhapur",13295,13295,,,,416003,"DYP City Mall, Kolhapur,416003","Louis Philippe, Shop No GF-2, Ground Floor, DYP City Mall, Kolhapur-416003",0231 2525232,8052803030,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,13.769756032281098,0,,Maharashtra,louis-philippe,
4629,21.133081,79.09687,Louis Philippe,13708,13708,,,,440003,"440010  , 440001","LOUIS PHILIPPE, UPPER GROUND FLOOR,UNIT NO-15&16,TRILLIUM MALL NEAR MEDICAL  SQUARE ,NAGPUR-440003",7126781030,7977953804,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,10.393649942257284,0,,Maharashtra,louis-philippe,
237,19.174032,72.860428,"LP Flagship Oberoi Mall, Mumbai",11088,11088,,,,400063,"Oberoi Mall, Mumbai,400063","Louis Philippe, Shop # F-16 & F17,Oberoi Mall,International Business Park,Oberoi garden City,Off W.E Highway,Goregoan(east)Mumbai-400063",022 40213113,8722152666,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,13.807487325370628,0,,Maharashtra,louis-philippe,
8272,19.172937,72.835159,Louis Philippe,15371,15371,,,,400064,,"Shop no.12/13,1st floor,Inorbit mall,malad
",9967792592,9967792592,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,14.065950856819915,0,,Maharashtra,louis-philippe,
387,19.066032,73.000771,"LP Flagship Inorbit Mall, Mumbai",11086,11086,,,,400705,"Inorbit Mall, Mumbai,400708  , 400701  , 400613","Louis Philippe, Shop # F37,First Floor,Inorbit Mall,Sector # 30-A Vashi ,Navi Mumbai-400705",022 67126691,9894787552,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,14.20316173788786,0,,Maharashtra,louis-philippe,
4517,19.06554,73.00116,Louis Philippe,13705,13705,,,,400703,"400708  , 400701  , 400613","Louis Philippe Unit No. G-25  Inorbit mall Sector No.30-A, bearing CTS No. 39/1, 39/6 to 39/15  of Village Sector No. 30-A, Taluka Vashi,  Vashi Navi Mumbai-400703
",022 49733971,,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,0,1,3,14.237009461559856,0,,Maharashtra,louis-philippe,
247,19.180237,72.855415,LP Flagship Malad,13275,13275,,,,400064,"Inorbit Mall, Mumbai,400064","Louis Philippe, Ground floor unit no 44-45 Inorbit Mall Malad, Mumbai -400064",022 40024368,9855035099,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,14.530124937305391,0,,Maharashtra,louis-philippe,
8197,19.876907,75.342445,Louis Philippe,15352,15352,,,,431001,,"LOUIS PHILIPPE STORE, shop no B-202 Bafna Nisha Plaza, Opp to Akashwani, jalna Road Aurangabad -431001",7303160773,7303160773,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,14.255405998399342,0,,Maharashtra,louis-philippe,
6306,20.916269,77.753258,LP-Empire-Mall,9000196,9000196,,,,444601,,"Louis Philippe Store, Shop No. 6,7 & 8, Empire Mall, Badnera Road, Amravati, Maharashtra Pin-444601
",0721-2560216,8668810855,8668810855.0,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,9.5704346529167,0,,Maharashtra,louis-philippe,
7545,20.918697,77.754662,Louis Philippe,19720,19720,,,,444601,,"Shop No 6,7 & 8 Upper Ground Floor Empire Mall,Badnera Road, AMRAVATI",8668810855,8668810855,8668810855.0,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,0.0,0,1,1,1,3,9.615719766900227,0,,Maharashtra,louis-philippe,
8777,18.161125,74.588104,Baramati,17979,17979,,10:00am,9:00pm,413102,,"Shop no l-2, Nanaware Gadhave Pride, Baramati Bhigwan Road, Pushpak Apartment, Baramati, Maharashtra 413102
",7756010908,7756010908,7756010908.0,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,13.243993045408397,0,,Maharashtra,louis-philippe,
3967,19.022018,73.017662,Louis Philippe,13331,13331,,,,400009,"410210  , 410206  , 400611","Louis Philippe, Unit no F-49 SH & F-55 SH, First floor, L&T Seawoods Grand Central, Plot R-1, Sector 40, Seawoods Railway station, Nerul Node, Navi, Mumbai -400706
",022 65024477,9165478329,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,1,1,3,6.974366799047306,0,,Maharashtra,louis-philippe,
301,19.057467,73.011009,LP Flagship Vashi Sector 17,13237,13237,,,,400705,Sector 17 - Vashi,"Louis Philippe, Shop # 9,10,19,20 & 21, Ground Floor, Gagangiri Society, Plot # 47, Sector 17, Vashi, Navi Mumbai - 400705",022 27654477,9845611909,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,9.215273358913583,0,,Maharashtra,louis-philippe,
8198,19.876301,75.370903,Louis Philippe,16760,16760,,,,431003,,"Louis Philippe, Shop # F24 Plot # P/80 API Compound Airport Rd,MIDC Chikalthana Aurangabad-431003",7039063318,7039063318,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,1.247636509382804,0,,Maharashtra,louis-philippe,
252,19.191809,72.972298,"LP Flagship Ram Maruti Rd Thane, Mumbai",13047,13047,,,,400602,"Ram Maruti Road,400603","Louis Philippe, # 3 Yeshwardhan Apartment, Ram Maruti Rd,Naupada ,Thane (W) Mumbai-400602",022 25400440,9031966877,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,8.431285972590755,0,,Maharashtra,louis-philippe,
194,19.200861,72.964363,"LP Flagship Mangal Pandey Rd, Mumbai",11099,11099,,,,400601,"Koram Mall, Thane,400080  , 400603  , 400605  , 400612","Louis Philippe, Unit # F7 & F8,1st Floor,Koram Mall,Mangal Pandey Road Thane -400601,Maharashtra",022 41316006,7622966866,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,9.567321542754694,0,,Maharashtra,louis-philippe,
4570,19.208866,72.971626,Louis Philippe,13725,13725,,,,400610,"400080  , 400603  , 400605  , 400612","Louis Philippe, # GF-62, Viva City Mall, Voltas Compund, Pokhran Road No.2, Subhash Nagar, Thane - 400610
",020-61701451,9930963274,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,10.3214922999384,0,,Maharashtra,louis-philippe,
4720,19.220165,72.959747,Louis Philippe,13726,13726,,,,400610,"400080  , 400603  , 400605  , 400612","Louis Philippe, Shop # FF-51, Viva City Mall, Voltas Compund, Pokhran Road No.2, Subhash Nagar, Thane - 400610",02261701452,02261701452,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,11.76775508349227,0,,Maharashtra,louis-philippe,
7805,19.230358,72.977394,Louis Philippe,15353,15353,,,,400607,,"Louis Philippe, shop no 14 ground floor, R Mall Ghodbunder RD, opp lawkim company,Dokali pada, Manpada, Thane west - 400607.",9029724331,9029724331,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,12.653419021528483,0,,Maharashtra,louis-philippe,
196,19.230953,72.951729,LP Sports Viva City - Sport,13218,13218,,,,400610,"Viva City Mall, Thane,400080  , 400603  , 400605  , 400612","Louis Philippe, Shop # FF-51, Viva City Mall, Voltas Compund, Pokhran Road No.2, Subhash Nagar, Thane - 400610",022 61701452,9832486073,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,13.12995912795134,0,,Maharashtra,louis-philippe,
195,19.230953,72.951729,LP Mainline Viva City Mall,13214,13214,,,,400610,"Viva City Mall, Thane,400080  , 400603  , 400605  , 400612","Louis Philippe, # GF-62, Viva City Mall, Voltas Compund, Pokhran Road No.2, Subhash Nagar, Thane - 400610",022 61701403,7026606476,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,13.12995912795134,0,,Maharashtra,louis-philippe,
8097,18.398903,76.574898,Louis Philippe,19747,19747,,,,413512,,"Rathi Town Center shop No.5 Beside HDFC Bank Latur
",9823117220,7385212284,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,8.326068443089483,0,,Maharashtra,louis-philippe,
322,15.862318,74.510208,LP Flagship Khade bazar,13280,13280,,,,590002,"Khade Bazaar, Belgaum","Louis Philippe, Ground floor Site No 3161, Khade Bazar, Belgaum-590002",0831 4208855,0,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,14.791500241536266,0,,Maharashtra,louis-philippe,
8057,19.990788,73.762192,Louis Philippe,19606,19606,,,,422002,,"SHOP NO.9,UOOER-GROUND FLOOR,CITY CENTER ,NASHIK -422002
",02536621229,9881436480,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,1,1,3,10.66617220354266,0,,Maharashtra,louis-philippe,
8463,20.009613,73.762764,Louis Philippe,17295,17295,,,,422005,,"Louis Philippe Store Ground Floor, Shop No. 5,S K Open Mall, Near HPT College
",8208134617,8208134617,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,1,1,3,11.405242667933988,0,,Maharashtra,louis-philippe,
222,20.004711,73.765434,LP Flagship Nainital Road,13279,13279,,,,422005,"S.K.Open Mall, Nashik,422002","Louis Philippe, Ground floor shop No 5, S K open mall, HPT college, Tal Nasik Dist -422005",0253 6641916,9742999778,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,11.45433068374968,0,,Maharashtra,louis-philippe,
263,15.872422,74.512032,LP Flagship Civil Hospital Rd Belgaum,13068,13068,,,,590002,"Khade Bazaar, Belgaum,590002","Louis Philippe, RS No.973, CTS No 4830/28, Civil Hospital Road, Belgaum - 590002",0831 4207755,9879916709,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,13.590445923648444,0,,Maharashtra,louis-philippe,
4469,15.8706,74.512199,Louis Philippe,13815,13815,,,,560001,560001,"Ground & Mezzanine Floor, No-4830/B, Dr Ambedkar Road, Opposite District Civil Hospital Belgaum Karnataka-560001
",7204602617,,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,1,1,3,13.73511474140135,0,,Maharashtra,louis-philippe,
2026,19.185081,72.83432,"LP Flagship Infinity, Mumbai",13321,13321,,,,400064,400064,"Louis Philippe, Store # 23,Ground floor,Infinity Mall,Malad,Mumbai-400064",022 67708959,8943909733,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,9.461235959069938,0,,Maharashtra,louis-philippe,
8713,19.187359,72.840752,Louis Philippe,17765,17765,,,,400064,,"Louis Philippe, Store # 23,Ground floor,Infinity Mall,Malad,Mumbai-400064
",9588090000,9588090000,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,9.745348974866712,0,,Maharashtra,louis-philippe,
285,19.223831,72.847977,LP Flagship Borivali 2,13207,13207,,,,400092,"Shimpoli Road,400091","Louis Philippe, Shop # 11, Satra Park, Shimpoli Road, Borivali West, Mumbai - 400092",022 28989579,9899211455,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,13.855422140159131,0,,Maharashtra,louis-philippe,
242,19.232098,72.853699,"LP Flagship Borivali, Mumbai",13032,13032,,,,400092,"Borivali,400091","Louis Philippe, Shop # 14 New Centre Point ,Ramdas Sutrale Marg Borivalli (west) Mumbai-400092",022 28957383,9870365305,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,14.844018899020744,0,,Maharashtra,louis-philippe,
6887,19.373562,72.823418,Louis Philippe,19960,19960,,,,401202,,"LOUIS PHILIPPE STORE, SHOP NO: 1, DABRE BHAVAN, MARY VILLA, OPP PLANET FASHION,MANICKPUR, VASAI ROAD WEST.",9967699699,9967699699,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,11.705771739327668,0,,Maharashtra,louis-philippe,
7806,19.407148,72.822021,Louis Philippe,15354,15354,,,,401209,,"Louis Philippe, shop no 25/26 ground floor,The Capital Mall, New link road, Nallasopara east, Vasai-Virar city, Palghar - 401209",9768268919,9768268919,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,13.655076458793102,0,,Maharashtra,louis-philippe,
9043,18.563,73.916603,GD Retail-VIMAN NAGAR-PUNE,318051,318051,,,,411014,,"F-48, FIRST FLOOR, PHOENIX,MARKETCI,NAGARROAD PUNE CITY PUNE M-CORP,,TAL PUNE CITY DIST PUNE,,-,PUNE,Maharashtra-411014",7972426712,7972426712,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,3.465488111263679,0,,Maharashtra,reebok,
8947,19.091,72.887299,GD Retail-Phoenix Market-RBK-Kurla,318044,318044,,,,400070,,"LG.52,PHOENIX MARKET CITY,KAMANI KURLA,WEST,LBS MARG,MUMBAI,LBS MARG,MUMBAI,MUMBAI,Maharashtra-400070",7666522242,7666522242,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,12.276361884657748,0,,Maharashtra,reebok,
9039,19.1,72.916199,GD Retail-GHATKOPAR-MUMBAI,318104,318104,,,,400083,,"UNIT NO. G1, R. CITY MAIT LBS ROAD,GHATKOPAR WEST MUMBAI M.CORP,TAL MUMBAI DIST MUMBAI,-,MUMBAI,Maharashtra-400083",9892719798,9892719798,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,14.594753754193594,0,,Maharashtra,reebok,
9040,19.209,72.971298,GD Retail-Vivana-Mumbai,317998,317998,,,,400606,,"FF-16,VIVIANA MALL,Phokaran ROAD,NO.2,SUBHASH NAGAR,EASTERN EXPRESS,HIGHWAY,NEAR JUPITER HOSPITAL,THANE-WEST,THANE,Maharashtra-400606",7208355720,7208355720,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,14.80982414721744,0,,Maharashtra,reebok,
9042,21.146,79.088097,GD Retail-Trillium Mall-Nagpur,318188,318188,,,,440003,,"Mouza Jattarodi, Unit No. 10 First,Plot no 1 Survey No 361/1, Sheet 64/2,Municipal House No 2 corporation ward 11,GD Retail A unit of My Car Pune Pvt Ltd,NAGPUR,Maharashtra-440003",9372666194,9372666194,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,14.317183445660929,0,,Maharashtra,reebok,
9041,21.138,79.068604,GD Retail-Poonam Mall-Nagpur,317928,317928,,,,440025,,"LOWER GROUND FLOOR,SURVEY NO 282,KHASARA NO 91,COMMERCIAL,SPACENO.4 POONAM MALL,EASTHIGH,COURT ROAD MOUZA IENDRA,,NAGPUR,Maharashtra-440025",9975042611,9975042611,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,14.664142456939166,0,,Maharashtra,reebok,
9050,19.268,72.965698,AdiSports-Big Mall RBK-Mumbai,3501086,3501086,,,,400615,,"SHOP NO 103, FIRST FLOOR,BIG MALL SHOPPING CENTER,GHODBUNDER ROAD, KASARVADAVLI GAON OWAL,Mumbai City,,THANE,Maharashtra-400615",9004075295,9004075295,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,13.398207827173652,0,,Maharashtra,reebok,
8946,19.184999,72.834503,GD Retail-Malad Infiniti 2-Mumbai,318043,318043,,,,400064,,"Shop No.226,2nd Floor,GD RETAIL.A UNIT OF MY CAR PUNE PVT LTD,Infiniti Malad,Near Goregaon Sports Club,Linking Road,Malad W Mumbai,MUMBAI,Maharashtra-400064",897650386,897650386,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,9.452354405027286,0,,Maharashtra,reebok,
9034,19.877001,75.3722,GD RETAIL-Prozone Mall-Rbk-Aurangabad,318081,318081,,,,431210,,"SHOP NO. F44,, PROZONE MALL,GD RETAIL-A UNIT OF MY CAR PUNE PVT LTD,,CITY AURANGABAD M-CORP TAL,,CITY AURANGABAD M-CORP TAL,,AURANGABAD,Maharashtra-431210",9665847550,9665847550,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,1.096821448302464,0,,Maharashtra,reebok,
9662,18.5623,73.916702,SIMON CARTER PHOENIX MARKETCITY PUNE,55790,55790,,,,411014,,"Simon Carter, Unit No.F-55A First Floor, Phoenix Market City, Survey No.207,Viman Nagar, Pune – 411014
",7387107533,7387107533.0,9513342944,https://imagescdn.simoncarter.in/img/app/brand/production/3_SC.png,,0,0,0,1,12,4.671631139075582,0,,Maharashtra,simon-carter,
9191,18.6005,73.756599,SIMON CARTER PHOENIX MALL OF THE MILLENNIUM WAKAD,53517,53517,,,,411057,,"Simon Carter, Unit No. F-28 on First Floor, Phoenix Mall of the Millennium, Survey No. 132/23, Behind Sayaji Hotel, Wakad, Pune 411 057",8262927050,,9513342944,https://imagescdn.simoncarter.in/img/app/brand/production/3_SC.png,Mens,0,1,0,1,12,12.730149975959954,0,,Maharashtra,simon-carter,
9202,19.08639,72.888977,Simon Carter Phoenix Market City,53502,53502,,,,400070,,"Simon Carter,Unit No. UG - 102, Ground Floor,Phoenix Market city, L.B.S. Marg, Kurla (W), Mumbai-400070",022-61802035,,9513342944,https://imagescdn.simoncarter.in/img/app/brand/production/3_SC.png,Mens,0,1,0,1,12,4.674817574641213,0,,Maharashtra,simon-carter,
9194,19.099621,72.916634,Simon Carter R City Mall,53513,53513,,,,400086,,"Simon Carter F-16 Rcity LBS marg Ghatkopar (west), Mumbai",2268557529,,9513342944,https://imagescdn.simoncarter.in/img/app/brand/production/3_SC.png,Mens,0,1,0,1,12,7.614457377492592,0,,Maharashtra,simon-carter,
